Date Time,temperature,humidity,CO_1,CO_2,CO_3,CO_4,CO_5,CO_6,CO_7,CO_8
2022-02-12 19:45:00,28.06,34.81,1,0,15,3,14,120,-3,-15
2022-02-12 19:45:09,28.08,35.14,1,1,14,5,13,-81,2,-16
2022-02-12 19:45:18,28.08,35.25,-1,-1,15,-23,14,260,-4,-15
2022-02-12 19:45:28,28.07,35.3,1,2,16,1,14,368,-4,-15
2022-02-12 19:45:37,28.06,34.94,0,3,14,3,13,-95,4,-15
2022-02-12 19:45:50,28.06,35.02,-2,0,15,1,15,-79,3,-14
2022-02-12 19:45:59,28.05,34.75,0,1,15,1,13,-95,3,-14
2022-02-12 19:46:09,28.05,34.77,1,1,15,2,14,376,-3,-16
2022-02-12 19:46:25,28.05,34.83,1,0,15,-1,14,120,-3,-15
2022-02-12 19:46:32,28.07,34.81,0,1,15,0,13,-216,4,-15
2022-02-12 19:46:42,28.07,34.91,0,1,14,0,12,-163,3,-15
2022-02-12 19:46:51,28.06,35.21,-2,-1,15,-6,14,-36,2,-14
2022-02-12 19:47:00,28.06,35.26,-1,0,14,-4,14,207,-1,-15
2022-02-12 19:47:13,28.04,35.26,0,1,14,6,12,-17,2,-15
2022-02-12 19:47:55,27.4,35.32,-1,0,15,4,13,-482,3,-15
2022-02-12 19:49:22,27.56,35.41,1,-1,15,-9,14,381,-3,-15
2022-02-12 19:50:00,28.07,34.95,-1,-2,14,-6,14,255,-4,-15
2022-02-12 19:50:50,28.05,34.84,1,-2,14,2,14,336,-2,-15
2022-02-12 19:51:19,28.06,34.96,0,0,14,8,13,525,-4,-15
2022-02-12 19:53:15,28.03,35.57,-1,1,14,10,13,-90,3,-15
2022-02-12 19:53:25,28.04,35.54,-1,0,14,-10,14,225,-3,-15
2022-02-12 19:53:36,28.03,35.5,-1,1,14,5,12,-142,2,-15
2022-02-12 19:53:45,28.02,35.46,-1,-1,15,-7,14,221,-2,-15
2022-02-12 19:53:53,28.03,35.46,-1,1,15,-6,13,-188,4,-15
2022-02-12 19:54:01,28.03,35.38,1,2,13,2,13,-71,2,-15
2022-02-12 19:54:10,28.03,35.22,2,0,15,11,13,-71,1,-15
2022-02-12 19:54:21,28.05,35.22,1,1,15,3,13,31,-2,-16
2022-02-12 19:54:30,28.07,34.99,1,-2,15,2,14,305,-5,-16
2022-02-12 19:54:38,27.96,34.9,-1,-1,14,-12,14,115,-1,-15
2022-02-12 19:54:47,28.06,35.01,2,0,15,9,14,78,-3,-15
2022-02-12 19:54:55,28.07,34.97,-1,1,13,-10,14,139,0,-15
2022-02-12 19:55:05,28.01,34.96,1,0,13,1,14,167,-1,-14
2022-02-12 19:55:14,28.07,34.99,0,0,15,-2,14,895,-2,-14
2022-02-12 19:55:22,28.07,35,1,0,15,-1,13,334,-2,-15
2022-02-12 19:55:32,28.06,35,-2,1,14,-3,14,19,1,-14
2022-02-12 19:55:40,28.06,35.17,2,-1,15,-3,14,293,-4,-15
2022-02-12 19:55:49,28.06,35.2,-1,1,15,-3,12,-290,3,-14
2022-02-12 19:55:57,27.9,35.15,2,-1,15,4,14,162,-2,-15
2022-02-12 19:56:08,28.05,35.16,-1,-1,14,-2,12,-121,3,-14
2022-02-12 19:56:18,28.05,34.88,-1,-2,14,-3,14,264,-3,-15
2022-02-12 19:56:26,28.06,34.92,-1,1,14,-16,14,17,2,-14
2022-02-12 19:56:38,28.06,34.97,1,1,14,2,12,-151,3,-14
2022-02-12 19:56:47,28.05,34.91,-1,0,14,-1,13,266,-5,-15
2022-02-12 19:56:55,28.04,35.03,-1,0,14,-4,14,-25,0,-15
2022-02-12 19:57:06,28,35.19,0,0,14,6,14,31,-1,-15
2022-02-12 19:57:14,28.03,35.26,0,-1,14,-4,13,323,-4,-15
2022-02-12 19:57:23,28.03,35.28,1,2,14,2,12,-3,2,-15
2022-02-12 19:57:31,28.04,35.3,0,2,15,8,14,201,-3,-15
2022-02-12 19:57:40,28.03,35.34,0,1,14,-6,12,-124,5,-14
2022-02-12 19:57:49,28.12,35.37,-3,1,14,-8,14,-37,2,-14
2022-02-12 19:57:57,28.06,35.36,1,0,15,-3,14,290,-4,-15
2022-02-12 19:58:06,28.06,35.34,0,0,14,-6,13,216,-4,-14
2022-02-12 19:58:14,28.05,35.39,1,1,14,4,12,-140,4,-15
2022-02-12 19:58:22,28.06,35.39,-1,-2,15,-15,14,256,-2,-15
2022-02-12 19:58:30,27.97,35.06,0,0,14,1,13,204,-3,-15
2022-02-12 19:58:39,27.97,34.95,-1,0,14,-6,14,217,-3,-15
2022-02-12 19:58:48,28.1,34.86,1,1,13,16,12,-78,2,-14
2022-02-12 19:58:57,28.1,34.73,-1,1,14,-6,14,168,-3,-14
2022-02-12 19:59:05,27.71,34.74,1,-2,14,-7,13,298,-4,-15
2022-02-12 19:59:13,28.1,34.79,3,1,13,4,13,-57,2,-14
2022-02-12 19:59:22,28.1,34.67,1,0,14,4,13,36,-2,-14
2022-02-12 19:59:30,28.07,34.75,0,-2,14,-13,13,299,-3,-14
2022-02-12 19:59:39,28.04,34.82,1,-1,14,0,13,328,-3,-13
2022-02-12 19:59:47,28.06,34.79,0,0,14,-4,13,295,-3,-14
2022-02-12 19:59:55,28.04,34.85,-2,-1,13,-10,12,223,-2,-13
2022-02-12 20:00:04,28.04,34.9,-1,-1,13,-5,14,267,-5,-15
2022-02-12 20:00:12,28.06,35.05,0,2,13,4,12,-63,2,-14
2022-02-12 20:00:20,28.05,35.11,1,-1,13,-1,13,266,-4,-15
2022-02-12 20:00:29,28.04,34.91,1,-1,14,10,14,203,-3,-14
2022-02-12 20:00:38,28.04,34.84,0,0,14,-9,13,203,-4,-14
2022-02-12 20:00:46,28.03,34.85,1,1,13,5,12,-64,3,-14
2022-02-12 20:00:55,28.03,34.9,-2,1,14,1,13,-32,1,-14
2022-02-12 20:01:03,27.69,35.05,-2,0,13,-3,13,-81,3,-13
2022-02-12 20:01:12,28.04,35.1,0,-1,14,5,13,246,-3,-14
2022-02-12 20:01:21,28.04,35.07,-1,0,13,-6,13,303,-3,-14
2022-02-12 20:01:29,28.05,35.11,0,1,14,2,12,-143,3,-13
2022-02-12 20:01:37,28.05,34.88,-1,-2,14,-6,13,-26,3,-14
2022-02-12 20:01:45,28.06,34.79,0,3,14,0,12,-217,3,-14
2022-02-12 20:01:53,28.07,34.85,-1,-1,14,-9,13,223,-4,-14
2022-02-12 20:02:02,28.09,34.89,0,0,14,-1,13,369,-2,-14
2022-02-12 20:02:11,28.09,34.83,1,1,13,-1,13,201,-5,-14
2022-02-12 20:02:19,28.09,34.88,1,0,14,0,13,120,-3,-14
2022-02-12 20:02:28,28.08,34.89,1,2,13,6,12,-127,3,-14
2022-02-12 20:02:37,28.1,34.73,0,2,13,4,12,-140,4,-14
2022-02-12 20:02:46,28.08,34.69,0,1,14,4,12,-16,1,-14
2022-02-12 20:02:54,28.09,34.73,0,0,13,-8,13,267,-5,-14
2022-02-12 20:03:02,28.07,34.79,1,-1,14,8,14,119,-3,-13
2022-02-12 20:03:11,28.19,34.75,-2,0,14,-9,12,16,1,-14
2022-02-12 20:03:20,28.13,34.58,0,0,13,-3,13,306,-4,-14
2022-02-12 20:03:28,28.11,34.67,2,-1,14,0,13,340,-4,-14
2022-02-12 20:03:36,28.12,34.77,0,0,14,8,12,-218,4,-14
2022-02-12 20:03:45,27.98,34.68,0,-2,13,-5,13,305,-4,-15
2022-02-12 20:03:53,28.11,34.69,1,2,13,13,11,-115,4,-14
2022-02-12 20:04:02,28.12,34.69,2,-1,12,-4,13,-36,2,-13
2022-02-12 20:04:10,28.09,34.6,3,1,12,15,11,-10,1,-14
2022-02-12 20:04:19,28.1,34.68,-2,-1,13,1,13,-79,3,-13
2022-02-12 20:04:27,28.07,34.62,1,1,13,5,12,19,0,-13
2022-02-12 20:04:37,28.06,34.62,1,0,13,-2,12,245,-3,-13
2022-02-12 20:04:45,28.1,34.63,0,-1,12,-10,13,255,-3,-14
2022-02-12 20:04:55,28.07,34.59,0,2,13,3,12,-187,3,-13
2022-02-12 20:05:03,28.08,34.6,2,0,14,-9,12,141,0,-13
2022-02-12 20:05:13,28.04,34.66,-2,1,13,-5,12,-118,0,-14
2022-02-12 20:05:21,27.93,34.65,1,0,13,-6,13,162,-4,-14
2022-02-12 20:05:30,28.05,34.64,2,1,13,3,12,-66,1,-13
2022-02-12 20:05:39,28.07,34.56,4,2,12,8,12,-137,3,-13
2022-02-12 20:05:47,27.86,34.61,3,0,13,0,12,329,-4,-14
2022-02-12 20:05:55,28.1,34.52,0,1,13,-6,13,-37,2,-13
2022-02-12 20:06:04,28.09,34.53,1,1,11,7,12,-60,3,-13
2022-02-12 20:06:12,28.11,34.54,-1,-1,12,-6,13,131,-1,-14
2022-02-12 20:06:22,28.11,34.61,1,3,14,4,11,-191,3,-13
2022-02-12 20:06:30,28.1,34.57,-1,1,13,4,12,-137,4,-14
2022-02-12 20:06:38,28.11,34.58,-2,-2,13,-10,13,224,-3,-14
2022-02-12 20:06:46,28.09,34.68,2,0,13,7,13,77,-2,-14
2022-02-12 20:06:55,28.08,34.64,-1,-2,12,-11,12,219,-2,-13
2022-02-12 20:07:04,28.08,34.62,0,2,12,0,11,-93,1,-14
2022-02-12 20:07:12,28.08,34.72,1,1,12,3,11,-122,3,-14
2022-02-12 20:07:20,28.07,34.71,-2,1,13,-13,13,454,-1,-13
2022-02-12 20:07:28,28.08,34.58,-1,-1,13,-6,13,255,-4,-13
2022-02-12 20:07:37,28.09,34.62,0,2,12,-5,12,-59,2,-13
2022-02-12 20:07:45,28.09,34.61,1,2,13,-1,11,-142,3,-13
2022-02-12 20:07:54,27.98,34.68,-1,1,13,-2,12,-123,3,-13
2022-02-12 20:08:02,28.1,34.73,1,1,12,0,12,-118,5,-13
2022-02-12 20:08:10,28.08,34.79,3,1,12,11,11,-59,4,-13
2022-02-12 20:08:19,28.09,34.97,3,0,13,0,13,121,-3,-14
2022-02-12 20:08:27,28.09,34.92,2,1,14,6,13,70,-1,-14
2022-02-12 20:08:36,28.19,34.75,-2,1,13,-2,12,145,-2,-13
2022-02-12 20:08:45,28.1,34.69,1,-3,13,-4,13,228,-5,-14
2022-02-12 20:08:53,28.09,34.62,0,1,13,4,12,-124,4,-13
2022-02-12 20:09:01,28.08,34.66,-1,1,13,6,12,-247,2,-13
2022-02-12 20:09:09,28.07,34.74,2,-1,12,3,13,369,-5,-13
2022-02-12 20:09:18,28.07,34.81,3,1,13,-2,13,1,0,-14
2022-02-12 20:09:26,28.06,34.85,-2,-1,13,-9,13,-36,2,-13
2022-02-12 20:09:34,28.07,34.9,0,0,13,-5,13,339,-4,-13
2022-02-12 20:09:43,28.06,34.88,0,2,13,-1,13,19,1,-14
2022-02-12 20:09:51,28.04,34.99,0,2,12,0,12,-107,5,-13
2022-02-12 20:09:59,28.04,34.87,-1,-2,13,-19,13,221,-1,-13
2022-02-12 20:10:08,28.03,34.79,-1,0,12,-7,12,221,-2,-14
2022-02-12 20:10:17,28.05,34.73,-1,-1,13,-1,13,-37,3,-13
2022-02-12 20:10:25,28.07,34.69,0,-1,13,5,12,78,-2,-13
2022-02-12 20:10:33,28.08,34.58,-2,0,12,-2,13,115,1,-13
2022-02-12 20:10:42,28.11,34.58,-1,0,13,0,13,-37,1,-13
2022-02-12 20:10:52,28.09,34.64,0,-1,13,1,13,306,-2,-13
2022-02-12 20:11:01,28.09,34.6,0,0,13,2,12,38,-2,-13
2022-02-12 20:11:09,28.1,34.4,-1,-1,13,-2,11,-251,3,-13
2022-02-12 20:11:19,28.11,34.39,2,2,12,10,11,-174,4,-13
2022-02-12 20:11:27,28.1,34.54,2,0,13,5,12,327,-5,-13
2022-02-12 20:11:35,28.08,34.58,-2,0,12,-10,13,224,-5,-13
2022-02-12 20:11:44,28.07,34.64,2,1,13,3,12,294,-5,-13
2022-02-12 20:11:52,28.07,34.74,-1,-1,12,-8,12,301,-3,-13
2022-02-12 20:12:00,28.06,34.79,0,2,12,2,11,-59,2,-12
2022-02-12 20:12:08,28.06,34.81,0,3,12,1,12,-166,2,-13
2022-02-12 20:12:16,28.04,34.78,-1,0,13,6,12,-246,2,-13
2022-02-12 20:12:25,28.05,34.84,1,1,13,10,12,-2,0,-13
2022-02-12 20:12:33,28.06,34.85,0,0,12,-3,13,268,-3,-13
2022-02-12 20:12:41,28.04,34.76,1,1,13,9,12,119,-1,-13
2022-02-12 20:12:51,28.04,34.76,2,0,12,8,13,484,-4,-14
2022-02-12 20:12:59,27.79,34.69,1,2,12,-2,12,9,1,-14
2022-02-12 20:13:08,28.08,34.73,-2,-1,12,-16,13,185,-1,-14
2022-02-12 20:13:16,28.07,34.75,-1,2,12,6,11,-145,2,-13
2022-02-12 20:13:24,28.07,34.84,0,1,12,-2,10,-108,3,-13
2022-02-12 20:13:32,28.02,34.89,2,1,13,4,13,160,-1,-13
2022-02-12 20:13:40,28.06,34.52,-2,1,12,-6,12,223,-3,-13
2022-02-12 20:13:50,27.65,34.59,-1,1,13,-9,13,224,-2,-12
2022-02-12 20:13:58,28.11,34.52,-1,1,12,3,10,-125,3,-13
2022-02-12 20:14:07,28.08,34.54,1,-1,13,-6,13,268,-4,-13
2022-02-12 20:14:16,28.06,34.61,-1,1,13,-6,13,-78,2,-12
2022-02-12 20:14:24,27.74,34.6,4,1,11,4,12,-57,1,-13
2022-02-12 20:14:33,28.04,34.64,1,0,12,-6,13,369,-4,-14
2022-02-12 20:14:41,28.04,34.69,-1,1,13,5,12,-292,2,-13
2022-02-12 20:14:49,28.06,34.65,-1,2,13,-2,11,-290,3,-12
2022-02-12 20:14:57,27.87,34.62,0,0,12,3,13,119,-2,-13
2022-02-12 20:15:06,28.08,34.62,2,1,12,7,12,-78,2,-13
2022-02-12 20:15:14,28.08,34.72,1,0,13,4,12,295,-4,-13
2022-02-12 20:15:24,28.07,34.64,3,0,12,10,12,-74,1,-13
2022-02-12 20:15:32,28.11,34.62,0,2,11,12,11,-11,1,-13
2022-02-12 20:15:41,28.07,34.63,2,-1,13,-4,12,216,-2,-13
2022-02-12 20:15:49,28.08,34.63,-1,0,12,-7,13,269,-4,-13
2022-02-12 20:15:58,28.06,34.61,0,1,12,1,11,-67,0,-13
2022-02-12 20:16:06,28.07,34.62,-1,0,13,1,12,-123,3,-13
2022-02-12 20:16:14,28.06,34.51,-1,1,13,-1,12,-81,3,-12
2022-02-12 20:16:23,28.07,34.52,3,0,13,8,12,-7,2,-13
2022-02-12 20:16:31,28.04,34.61,0,-1,12,0,12,329,-1,-13
2022-02-12 20:16:39,27.91,34.54,0,0,12,1,11,-142,4,-12
2022-02-12 20:16:48,28.07,34.57,0,2,12,-1,11,-195,3,-13
2022-02-12 20:16:56,27.93,34.6,0,0,12,-8,12,-321,2,-12
2022-02-12 20:17:05,28.06,34.56,-1,0,12,-9,12,218,-4,-12
2022-02-12 20:17:14,28.07,34.58,-1,0,13,-2,11,-174,5,-12
2022-02-12 20:17:22,27.71,34.64,3,0,12,-1,12,119,-3,-13
2022-02-12 20:17:30,28.05,34.65,0,0,12,-12,12,-38,3,-13
2022-02-12 20:17:38,28.05,34.71,-2,-1,12,-8,12,61,1,-13
2022-02-12 20:17:47,28.08,34.55,2,0,13,-2,12,294,-3,-12
2022-02-12 20:17:56,28.08,34.59,0,0,12,6,12,20,-1,-13
2022-02-12 20:18:04,28.08,34.64,0,2,12,8,11,-170,5,-12
2022-02-12 20:18:12,28.06,34.67,0,0,11,-2,12,304,-4,-13
2022-02-12 20:18:21,28.08,34.62,1,1,12,6,12,6,0,-13
2022-02-12 20:18:29,28.08,34.55,1,1,12,10,11,-66,0,-12
2022-02-12 20:18:38,28.08,34.59,1,2,11,-3,11,-100,3,-12
2022-02-12 20:18:46,28.07,34.67,-3,-1,12,-4,13,122,0,-12
2022-02-12 20:18:54,28.08,34.61,1,1,12,2,11,18,0,-13
2022-02-12 20:19:02,28.09,34.5,0,-2,12,-3,12,307,-4,-12
2022-02-12 20:19:10,28.09,34.57,-1,0,12,-10,12,-79,3,-13
2022-02-12 20:19:19,28.16,34.57,1,1,13,-6,13,161,-3,-13
2022-02-12 20:19:27,27.87,34.51,1,0,12,9,11,19,1,-13
2022-02-12 20:19:36,28.11,34.6,0,1,13,0,10,-164,4,-11
2022-02-12 20:19:45,28.15,34.58,0,-2,12,-3,12,228,-3,-13
2022-02-12 20:19:54,28.13,34.56,1,1,12,9,12,-65,2,-12
2022-02-12 20:20:03,28.11,34.58,1,2,12,12,11,10,0,-13
2022-02-12 20:20:12,28.09,34.59,1,2,12,5,12,5,2,-13
2022-02-12 20:20:20,28.07,34.64,1,1,12,5,11,-120,3,-12
2022-02-12 20:20:28,28.07,34.68,1,0,12,4,12,-82,4,-13
2022-02-12 20:20:37,28.06,34.72,0,1,12,11,10,-123,4,-12
2022-02-12 20:20:47,28.07,34.68,1,-1,12,-7,13,-33,2,-12
2022-02-12 20:20:55,28.08,34.67,0,-1,12,-6,13,279,-2,-12
2022-02-12 20:21:03,28.08,34.71,-1,-1,12,-5,12,201,0,-12
2022-02-12 20:21:11,28.08,34.73,-1,0,12,-4,12,218,-5,-12
2022-02-12 20:21:20,28.07,34.72,0,2,12,8,11,-140,4,-12
2022-02-12 20:21:28,27.86,34.71,0,0,12,13,12,-56,1,-12
2022-02-12 20:21:36,28.07,34.69,1,0,13,12,12,79,-3,-12
2022-02-12 20:21:45,28.09,34.54,0,0,12,-6,12,-124,4,-11
2022-02-12 20:21:53,28.09,34.53,-1,0,12,2,11,-220,3,-12
2022-02-12 20:22:01,28.04,34.49,-2,0,12,-8,11,-335,3,-12
2022-02-12 20:22:10,28.05,34.59,-1,0,12,0,11,-289,4,-12
2022-02-12 20:22:18,28.05,34.6,1,2,12,6,12,78,-2,-13
2022-02-12 20:22:27,28.05,34.59,4,1,12,9,11,-83,2,-12
2022-02-12 20:22:35,28.07,34.65,-2,0,11,-15,12,101,0,-12
2022-02-12 20:22:43,27.92,34.59,0,0,12,7,12,160,-2,-12
2022-02-12 20:22:52,28.08,34.54,0,-1,12,-2,12,282,-5,-14
2022-02-12 20:23:02,28.11,34.55,-1,-1,12,-3,12,255,-4,-13
2022-02-12 20:23:12,28.11,34.57,0,2,13,7,12,16,0,-13
2022-02-12 20:23:20,28.08,34.56,1,1,12,1,12,246,-5,-12
2022-02-12 20:23:28,28.06,34.54,1,-1,12,4,12,203,-3,-13
2022-02-12 20:23:37,28.04,34.56,-1,2,11,9,11,-93,2,-12
2022-02-12 20:23:45,28.04,34.61,2,1,13,1,13,203,-3,-14
2022-02-12 20:23:53,28.04,34.66,1,2,11,5,11,-60,3,-12
2022-02-12 20:24:01,28.04,34.68,1,2,12,4,13,160,-4,-13
2022-02-12 20:24:09,28.04,34.71,0,0,12,4,12,-77,4,-12
2022-02-12 20:24:18,27.93,34.65,0,1,12,10,11,30,0,-13
2022-02-12 20:24:26,28.06,34.62,2,-1,11,-4,12,203,-3,-13
2022-02-12 20:24:35,28.07,34.63,1,1,12,11,12,202,-3,-12
2022-02-12 20:24:43,28.08,34.61,1,1,12,2,12,-162,3,-12
2022-02-12 20:24:52,28.08,34.66,-1,0,12,-1,11,-122,3,-12
2022-02-12 20:25:00,28.07,34.65,-2,0,11,-9,12,-26,0,-12
2022-02-12 20:25:09,28.08,34.64,2,1,10,3,10,-99,2,-12
2022-02-12 20:25:17,27.82,34.67,1,0,12,0,12,121,-4,-13
2022-02-12 20:25:25,28.08,34.67,2,2,12,11,12,78,-2,-13
2022-02-12 20:25:33,28.08,34.69,-1,-1,12,-7,12,222,-3,-12
2022-02-12 20:25:44,28.09,34.59,0,3,12,3,10,-151,2,-12
2022-02-12 20:25:52,28.1,34.51,2,2,13,7,12,37,-2,-12
2022-02-12 20:26:02,28.09,34.59,-1,-1,12,-10,12,-28,1,-12
2022-02-12 20:26:10,28.09,34.64,-2,0,11,-1,12,-34,3,-12
2022-02-12 20:26:18,28.06,34.65,2,1,11,1,11,-80,3,-12
2022-02-12 20:26:27,28.07,34.68,-1,0,12,-2,12,-37,3,-11
2022-02-12 20:26:35,28.05,34.63,2,1,11,7,12,31,0,-13
2022-02-12 20:26:43,28.06,34.68,-1,1,12,1,11,-336,4,-12
2022-02-12 20:26:52,28.06,34.71,-1,0,11,-3,12,330,-5,-12
2022-02-12 20:27:00,28.07,34.71,-1,-1,12,-12,12,248,-4,-12
2022-02-12 20:27:09,28.06,34.76,-2,0,12,6,11,-82,2,-12
2022-02-12 20:27:17,28.05,34.77,0,0,12,-5,12,267,-2,-13
2022-02-12 20:27:25,28.04,34.72,-1,0,12,-5,12,-82,3,-11
2022-02-12 20:27:33,28.04,34.79,1,0,12,-2,13,330,-3,-13
2022-02-12 20:27:41,28.04,34.82,1,3,12,10,11,15,-1,-12
2022-02-12 20:27:50,28.04,34.83,1,1,12,5,11,21,-2,-12
2022-02-12 20:27:58,28.05,34.8,-1,1,12,8,12,22,-1,-13
2022-02-12 20:28:06,28.05,34.79,1,1,12,4,11,-159,3,-13
2022-02-12 20:28:14,28.05,34.75,1,1,12,2,12,119,-3,-12
2022-02-12 20:28:22,28.05,34.71,0,-1,12,9,12,26,-1,-13
2022-02-12 20:28:30,27.88,34.78,1,0,12,4,12,374,-3,-12
2022-02-12 20:28:40,28.02,34.79,-2,-1,12,-6,12,225,-1,-12
2022-02-12 20:28:49,27.91,34.77,-2,0,12,0,13,-78,3,-12
2022-02-12 20:28:58,28.02,34.79,1,1,11,8,10,-58,2,-12
2022-02-12 20:29:06,27.88,34.82,0,-2,11,-7,12,214,-3,-12
2022-02-12 20:29:14,28.01,34.84,1,0,12,-1,11,-175,3,-13
2022-02-12 20:29:23,27.99,34.89,3,0,12,2,12,78,-2,-12
2022-02-12 20:29:32,28.01,34.88,0,2,12,0,11,19,1,-14
2022-02-12 20:29:40,28.02,34.87,1,0,12,-6,12,296,-4,-13
2022-02-12 20:29:48,28.01,34.86,0,1,12,12,11,-218,2,-12
2022-02-12 20:29:56,28.01,34.77,-2,-1,11,-9,12,208,-2,-12
2022-02-12 20:30:04,28.1,34.78,-2,-1,11,-7,12,168,0,-12
2022-02-12 20:30:12,28.03,34.8,1,0,12,-2,12,301,-2,-12
2022-02-12 20:30:21,28.02,34.77,0,0,12,-16,12,-78,2,-12
2022-02-12 20:30:29,28.01,34.79,1,1,12,5,10,-182,2,-12
2022-02-12 20:30:37,28.04,34.83,-2,-2,12,-5,12,215,-2,-13
2022-02-12 20:30:45,28.02,34.91,0,1,11,6,11,-68,1,-12
2022-02-12 20:30:53,28.02,34.86,2,0,12,4,13,119,-3,-12
2022-02-12 20:31:02,28.02,34.87,1,-1,12,-2,12,277,-4,-13
2022-02-12 20:31:10,28.02,34.86,0,0,12,-3,12,242,-5,-12
2022-02-12 20:31:18,28.03,34.84,1,1,11,6,12,17,-1,-13
2022-02-12 20:31:27,28.02,34.73,0,-2,12,-1,12,296,-5,-13
2022-02-12 20:31:36,28.04,34.68,-2,0,12,-4,12,63,0,-12
2022-02-12 20:31:44,27.92,34.76,0,1,12,3,10,-129,2,-12
2022-02-12 20:31:52,28.03,34.84,-1,0,12,0,12,268,-3,-13
2022-02-12 20:32:00,28.04,34.82,-2,-1,11,-6,12,219,-3,-13
2022-02-12 20:32:08,28.05,34.77,1,1,11,-1,10,-132,3,-12
2022-02-12 20:32:16,27.92,34.64,1,0,12,-1,12,267,-2,-13
2022-02-12 20:32:25,28.05,34.61,0,1,12,6,11,79,-2,-12
2022-02-12 20:32:33,28.06,34.62,-1,1,12,4,10,-218,3,-12
2022-02-12 20:32:41,28.03,34.71,2,1,12,3,12,161,-3,-12
2022-02-12 20:32:50,28.02,34.74,0,-1,11,0,12,337,-3,-12
2022-02-12 20:32:58,28.04,34.7,0,2,11,5,11,-122,2,-13
2022-02-12 20:33:06,28.03,34.76,0,0,11,1,10,-60,3,-12
2022-02-12 20:33:14,28.04,34.77,0,1,12,5,10,-293,3,-12
2022-02-12 20:33:22,28.05,34.79,-1,1,12,-8,12,215,-2,-12
2022-02-12 20:33:30,28.05,34.63,-1,1,12,0,11,-135,3,-12
2022-02-12 20:33:39,28.06,34.58,1,1,12,7,12,38,-3,-13
2022-02-12 20:33:48,28.07,34.57,-2,2,11,-9,12,184,0,-12
2022-02-12 20:33:56,28.09,34.54,1,0,12,7,12,78,-4,-12
2022-02-12 20:34:04,28.1,34.56,-1,1,12,-3,11,-292,1,-12
2022-02-12 20:34:13,28.09,34.57,2,0,12,6,11,73,0,-12
2022-02-12 20:34:21,28.1,34.59,0,1,12,4,12,161,-4,-13
2022-02-12 20:34:29,28.09,34.63,-1,1,11,5,12,-94,2,-12
2022-02-12 20:34:38,28.09,34.65,1,1,11,5,10,-141,3,-12
2022-02-12 20:34:46,27.88,34.68,0,0,12,1,11,-247,3,-11
2022-02-12 20:34:54,28.08,34.64,1,1,12,-2,12,244,-3,-13
2022-02-12 20:35:03,28.05,34.73,0,-2,12,-8,12,305,-4,-13
2022-02-12 20:35:11,28.04,34.7,-1,0,11,-4,12,-37,2,-12
2022-02-12 20:35:19,28.04,34.73,1,0,12,3,12,292,-4,-12
2022-02-12 20:35:27,28.07,34.72,0,0,11,6,11,-129,5,-11
2022-02-12 20:35:36,28.05,34.6,1,2,11,9,11,-58,4,-12
2022-02-12 20:35:46,28.04,34.65,2,2,11,9,11,-93,3,-12
2022-02-12 20:35:54,28.06,34.61,-1,-1,12,0,12,217,-2,-12
2022-02-12 20:36:02,28.06,34.54,0,0,12,5,10,-228,4,-11
2022-02-12 20:36:10,28.07,34.55,1,1,11,8,10,-69,2,-13
2022-02-12 20:36:18,28,34.52,-1,1,12,-5,12,-335,3,-12
2022-02-12 20:36:26,28.08,34.58,-1,-1,12,-6,12,22,1,-12
2022-02-12 20:36:36,27.95,34.67,2,2,10,4,11,-59,4,-11
2022-02-12 20:36:45,28.05,34.72,1,3,10,0,12,-89,2,-11
2022-02-12 20:36:58,28.04,34.71,3,1,10,0,10,-461,2,-12
2022-02-12 20:37:06,28.04,34.73,-2,0,11,-3,12,357,1,-12
2022-02-12 20:37:16,28.05,34.69,0,2,12,-1,9,-454,3,-11
2022-02-12 20:37:24,28.06,34.73,0,-2,11,-5,12,305,-3,-12
2022-02-12 20:37:32,28.06,34.77,-1,-1,13,0,11,-241,3,-11
2022-02-12 20:37:40,28.04,34.74,-2,1,12,-3,12,23,0,-12
2022-02-12 20:37:49,28.05,34.8,1,0,11,2,12,294,-3,-12
2022-02-12 20:37:57,28.04,34.47,0,1,12,10,12,78,-2,-12
2022-02-12 20:38:05,28.05,34.51,2,2,12,-1,12,76,-1,-12
2022-02-12 20:38:14,28.05,34.61,-1,-1,11,0,11,255,-3,-12
2022-02-12 20:38:22,28.05,34.61,0,1,11,0,10,-219,2,-11
2022-02-12 20:38:31,28.03,34.78,-1,1,11,-1,11,-30,2,-11
2022-02-12 20:38:39,28.04,34.54,-1,0,11,1,12,67,0,-12
2022-02-12 20:38:48,27.77,34.59,-2,0,11,-3,12,-121,2,-11
2022-02-12 20:38:57,28.05,34.64,1,1,11,9,11,-58,0,-12
2022-02-12 20:39:05,28.04,34.7,-2,1,11,-5,11,258,-3,-11
2022-02-12 20:39:13,27.86,34.68,-1,0,12,4,10,-247,2,-12
2022-02-12 20:39:22,28.01,34.79,-1,-3,12,2,12,336,-3,-12
2022-02-12 20:39:31,28.02,34.77,-2,-2,11,-9,11,182,-1,-12
2022-02-12 20:39:39,28.01,34.79,0,2,10,0,10,-58,4,-12
2022-02-12 20:39:47,27.99,34.85,2,3,11,6,11,-113,4,-12
2022-02-12 20:39:55,28.01,34.85,0,1,11,11,11,-52,2,-11
2022-02-12 20:40:04,28,34.84,2,0,10,8,10,-94,3,-12
